Points,Data
10.60814,14.67870406
10.63591,14.67854292
10.66368,14.67572216
10.69145,14.67189197
10.71922,14.66958664
10.74699,14.67134073
10.77476,14.67937572
10.80253,14.69237265
10.8303,14.70677427
10.85807,14.71898803
10.88584,14.72550862
10.91361,14.72588865
10.94138,14.72347023
10.96915,14.72183113
10.99692,14.72454308
11.02469,14.73295265
11.05246,14.74287275
11.08023,14.74927056
11.108,14.74711326
11.13577,14.73289189
11.16354,14.71120804
11.19131,14.68935096
11.21908,14.67461165
11.24685,14.67362454
11.27462,14.68487931
11.30239,14.70135693
11.33016,14.71593447
11.35793,14.72158274
11.3857,14.71508016
11.41347,14.69824839
11.44124,14.67325608
11.46901,14.64227257
11.49678,14.6078836
11.52455,14.57378818
11.55232,14.54386948
11.58009,14.52201064
11.60786,14.51122744
11.63563,14.50954751
11.6634,14.5132188
11.69117,14.51848706
11.71894,14.52173037
11.74671,14.52113238
11.77448,14.51618268
11.80225,14.50639992
11.83002,14.49135364
11.85779,14.47303471
11.88556,14.45686268
11.91333,14.44851717
11.9411,14.45367418
11.96887,14.47440901
11.99664,14.50243596
12.02441,14.52761708
12.05218,14.53981439
12.07995,14.53089516
12.10772,14.50519724
12.13549,14.4718449
12.16326,14.43997226
12.19103,14.41823811
12.2188,14.40814166
12.24657,14.4056466
12.27434,14.40657278
12.30211,14.40677308
12.32988,14.40396118
12.35765,14.39866911
12.38542,14.39166373
12.41319,14.38371199
12.44096,14.37565437
12.46873,14.36855945
12.4965,14.36353979
12.52427,14.36170798
12.55204,14.36390944
12.57981,14.36919105
12.60758,14.37585764
12.63535,14.38221174
12.66312,14.38662157
12.69089,14.38855174
12.71866,14.3883728
12.74643,14.38648248
12.7742,14.38327695
12.80197,14.37904781
12.82974,14.3739171
12.85751,14.3679914
12.88528,14.36137732
12.91305,14.35434612
12.94082,14.34771901
12.96859,14.34243181
12.99636,14.33942037
13.02413,14.33935838
13.0519,14.34100705
13.07967,14.3422801
13.10744,14.34108746
13.13521,14.33545504
13.16298,14.32556164
13.19075,14.31348679
13.21852,14.30137532
13.24629,14.29135822
13.27406,14.28441775
13.30183,14.27954322
13.3296,14.27552501
13.35737,14.27115353
13.38514,14.26561527
13.41291,14.25952303
13.44068,14.25381056
13.46845,14.24941163
13.49622,14.24712623
13.52399,14.2466955
13.55176,14.24735696
13.57953,14.2483451
13.6073,14.24892133
13.63507,14.24890619
13.66284,14.24864759
13.69061,14.24851402
13.71838,14.2488706
13.74615,14.24973167
13.77392,14.25045976
13.80169,14.25034642
13.82946,14.24868321
13.85723,14.2450043
13.885,14.23978629
13.91277,14.23373456
13.94054,14.22755452
13.96831,14.2218761
13.99608,14.21667988
14.02385,14.21161521
14.05162,14.20632884
14.07939,14.2004892
14.10716,14.19427122
14.13493,14.18836009
14.1627,14.18346354
14.19047,14.18028594
14.21824,14.17909115
14.24601,14.17926546
14.27378,14.18009121
14.30155,14.18085074
14.32932,14.18100459
14.35709,14.18076022
14.38486,14.1805207
14.41263,14.18068912
14.4404,14.18158507
14.46817,14.18274586
14.49594,14.18328114
14.52371,14.18229626
14.55148,14.17893698
14.57925,14.17341498
14.60702,14.16708926
14.63479,14.16137554
14.66256,14.1576851
14.69033,14.15664963
14.7181,14.15723505
14.74587,14.15819286
14.77364,14.15827456
14.80141,14.15642388
14.82918,14.15245372
14.85695,14.14642258
14.88472,14.13838896
14.91249,14.1285176
14.94026,14.11805912
14.96803,14.1088999
14.9958,14.10293435
15.02357,14.10198077
15.05134,14.10557375
15.07911,14.11062185
15.10688,14.11388858
15.13465,14.11214479
15.16242,14.10392151
15.19019,14.09178707
15.21796,14.0788735
15.24573,14.06831284
15.2735,14.06262576
15.30127,14.06134916
15.32904,14.06311098
15.35681,14.06653898
15.38458,14.07027177
15.41235,14.07306932
15.44012,14.07376771
15.46789,14.07120416
15.49566,14.06426157
15.52343,14.05339423
15.5512,14.04098722
15.57897,14.02954411
15.60674,14.02156526
15.63451,14.01842704
15.66228,14.01873634
15.69005,14.02068113
15.71782,14.02244936
15.74559,14.02260857
15.77336,14.02172665
15.80113,14.02102807
15.8289,14.0217377
15.85667,14.02496239
15.88444,14.03036242
15.91221,14.03662817
15.93998,14.04243209
15.96775,14.04646624
15.99552,14.0482025
16.02329,14.04813681
16.05106,14.04683469
16.07883,14.04486177
16.1066,14.0428473
16.13437,14.04158904
16.16214,14.04191232
16.18991,14.0446425
16.21768,14.05026819
16.24545,14.05736074
16.27322,14.06381391
16.30099,14.06752066
16.32876,14.06655591
16.35653,14.06144631
16.3843,14.05447665
16.41207,14.04797004
16.43984,14.04421376
16.46761,14.04382387
16.49538,14.04507028
16.52315,14.04604715
16.55092,14.04484953
16.57869,14.04041877
16.60646,14.03410846
16.63423,14.02769914
16.662,14.02297137
16.68977,14.02133974
16.71754,14.02196597
16.74531,14.02315516
16.77308,14.02321072
16.80085,14.02055156
16.82862,14.01531378
16.85639,14.00894989
16.88416,14.00294591
16.91193,13.9987727
16.9397,13.99706355
16.96747,13.9971942
16.99524,13.99843686
17.02301,14.00006375
17.05078,14.00143153
17.07855,14.002156
17.10632,14.00190246
17.13409,14.00033626
17.16186,13.99718441
17.18963,13.99258501
17.2174,13.98684416
17.24517,13.9802685
17.27294,13.97316725
17.30071,13.96589241
17.32848,13.95883104
17.35625,13.95237121
17.38402,13.94689854
17.41179,13.9426341
17.43956,13.93953464
17.46733,13.93753306
17.4951,13.93656227
17.52287,13.9365539
17.55064,13.93743533
17.57841,13.9391331
17.60618,13.94157374
17.63395,13.94465079
17.66172,13.94801964
17.68949,13.95123113
17.71726,13.95383563
17.74503,13.95540572
17.7728,13.95592037
17.80057,13.95571431
17.82834,13.95513425
17.85611,13.95452312
17.88388,13.95391613
17.91165,13.95281928
17.93942,13.95068634
17.96719,13.94697111
17.99496,13.94137518
18.02273,13.93448387
18.0505,13.92707941
18.07827,13.91994404
18.10604,13.91384428
18.13381,13.90942354
18.16158,13.90726722
18.18935,13.90796038
18.21712,13.91202104
18.24489,13.9185965
18.27266,13.92555215
18.30043,13.93070411
18.3282,13.93188269
18.35597,13.92834454
18.38374,13.92197366
18.41151,13.91493687
18.43928,13.90940102
18.46705,13.90694894
18.49482,13.90691689
18.52259,13.908101
18.55036,13.90929743
18.57813,13.90945342
18.6059,13.90880246
18.63367,13.90822828
18.66144,13.90861959
18.68921,13.91079749
18.71698,13.91402992
18.74475,13.91603317
18.77252,13.91445617
18.80029,13.9069614
18.82806,13.89294997
18.85583,13.8752555
18.8836,13.85711389
18.91137,13.84176106
18.93914,13.83190787
18.96691,13.82808621
18.99468,13.83026278
19.02245,13.83840427
19.05022,13.85227721
19.07799,13.86979366
19.10576,13.88786088
19.13353,13.90337619
19.1613,13.91332607
19.18907,13.91700826
19.21684,13.91618723
19.24461,13.91274767
19.27238,13.90857249
19.30015,13.90523768
19.32792,13.90366947
19.35569,13.90471132
19.38346,13.90920669
19.41123,13.91735394
19.439,13.92646271
19.46677,13.93303435
19.49454,13.93357019
19.52231,13.92497019
19.55008,13.90816333
19.57785,13.8864168
19.60562,13.86302655
19.63339,13.84123506
19.66116,13.82270705
19.68893,13.80730838
19.7167,13.79480695
19.74447,13.78497025
19.77224,13.7774705
19.80001,13.77176349
19.82778,13.76727507
19.85555,13.76343109
19.88332,13.75973816
19.91109,13.7560931
19.93886,13.75251044
19.96663,13.74900477
19.9944,13.7456461
20.02217,13.74311707
20.04994,13.74248093
20.07771,13.74480663
20.10548,13.75112773
20.13325,13.76128112
20.16102,13.77364581
20.18879,13.78651252
20.21656,13.79817345
20.24433,13.80740769
20.2721,13.81418294
20.29987,13.81864485
20.32764,13.82093912
20.35541,13.82128175
20.38318,13.82025584
20.41095,13.81856379
20.43872,13.8169081
20.46649,13.81594304
20.49426,13.81573903
20.52203,13.81597838
20.5498,13.81633641
20.57757,13.81649443
20.60534,13.81636787
20.63311,13.81617703
20.66088,13.81616264
20.68865,13.81656499
20.71642,13.81740744
20.74419,13.81814405
20.77196,13.81813657
20.79973,13.81674678
20.8275,13.81367902
20.85527,13.81056871
20.88304,13.8097273
20.91081,13.81346699
20.93858,13.82382385
20.96635,13.83915822
20.99412,13.85521732
21.02189,13.86769256
21.04966,13.87235047
21.07743,13.86838762
21.1052,13.85977465
21.13297,13.85083546
21.16074,13.84589188
21.18851,13.8475035
21.21628,13.85325414
21.24405,13.85985571
21.27182,13.86402008
21.29959,13.86304954
21.32736,13.85784455
21.35513,13.85066097
21.3829,13.84375716
21.41067,13.83927804
21.43844,13.83770324
21.46621,13.83824674
21.49398,13.84009089
21.52175,13.84242349
21.54952,13.84472685
21.57729,13.84692164
21.60506,13.84896422
21.63283,13.85081095
21.6606,13.85243925
21.68837,13.85389067
21.71614,13.8552189
21.74391,13.85647759
21.77168,13.85767571
21.79945,13.85852734
21.82722,13.85862713
21.85499,13.85756939
21.88276,13.85498964
21.91053,13.85119321
21.9383,13.84702952
21.96607,13.8433637
21.99384,13.84105205
22.02161,13.84037868
22.04938,13.84071649
22.07715,13.84135708
22.10492,13.84159212
22.13269,13.84101733
22.16046,13.84022429
22.18823,13.8400082
22.216,13.84116426
22.24377,13.84435384
22.27154,13.84928216
22.29931,13.85523842
22.32708,13.86151008
22.35485,13.86741323
22.38262,13.87278003
22.41039,13.87789061
22.43816,13.88303997
22.46593,13.88851975
22.4937,13.89435717
22.52147,13.90012875
22.54924,13.90536698
22.57701,13.90960441
22.60478,13.91242673
22.63255,13.91360757
22.66032,13.91296196
22.68809,13.91030497
22.71586,13.905564
22.74363,13.89953729
22.7714,13.8934298
22.79917,13.88844879
22.82694,13.88573315
22.85471,13.88504427
22.88248,13.88486611
22.91025,13.88363436
22.93802,13.87979368
22.96579,13.87266471
22.99356,13.86316745
23.02133,13.85239215
23.0491,13.8414291
23.07687,13.83134707
23.10464,13.82313295
23.13241,13.81775415
23.16018,13.81617807
23.18795,13.81916812
23.21572,13.82576989
23.24349,13.83416838
23.27126,13.84254214
23.29903,13.84910316
23.3268,13.85281905
23.35457,13.85340599
23.38234,13.85061213
23.41011,13.84419339
23.43788,13.83487096
23.46565,13.82525467
23.49342,13.81817331
23.52119,13.81645567
23.54896,13.82180009
23.57673,13.83125883
23.6045,13.84069071
23.63227,13.84595458
23.66004,13.84348068
23.68781,13.83493614
23.71558,13.82480035
23.74335,13.81757965
23.77112,13.81761326
23.79889,13.82497606
23.82666,13.83523024
23.85443,13.84372122
23.8822,13.84581183
23.90997,13.83969572
23.93774,13.82950676
23.96551,13.82012737
23.99328,13.81643997
24.02105,13.82195826
24.04882,13.83412645
24.07659,13.84870693
24.10436,13.86146206
24.13213,13.86854487
24.1599,13.87001271
24.18767,13.86816893
24.21544,13.86534376
24.24321,13.86381015
24.27098,13.86417942
24.29875,13.86518448
24.32652,13.86545732
24.35429,13.86363345
24.38206,13.85911981
24.40983,13.85306066
24.4376,13.84683787
24.46537,13.84183327
24.49314,13.83914857
24.52091,13.83854476
24.54868,13.83938224
24.57645,13.84102133
24.60422,13.84282539
24.63199,13.84419075
24.65976,13.8445341
24.68753,13.84327238
24.7153,13.83984597
24.74307,13.83447222
24.77084,13.82830698
24.79861,13.82256221
24.82638,13.81844821
24.85415,13.81665763
24.88192,13.81663104
24.90969,13.81762345
24.93746,13.81888988
24.96523,13.8197815
24.993,13.82014638
25.02077,13.8199926
25.04854,13.81932833
25.07631,13.81819526
25.10408,13.81703654
25.13185,13.81655989
25.15962,13.81747765
25.18739,13.82048256
25.21516,13.82551387
25.24293,13.8315382
25.2707,13.83745781
25.29847,13.84217559
25.32624,13.8449071
25.35401,13.84568084
25.38178,13.84465572
25.40955,13.84199064
25.43732,13.83808669
25.46509,13.83469668
25.49286,13.83404211
25.52063,13.83834499
25.5484,13.84957363
25.57617,13.86636086
25.60394,13.88498863
25.63171,13.90168966
25.65948,13.91275084
25.68725,13.91687796
25.71502,13.91611488
25.74279,13.91274937
25.77056,13.9090685
25.79833,13.90680092
25.8261,13.90611339
25.85387,13.90690168
25.88164,13.90906155
25.90941,13.91248806
25.93718,13.91707185
25.96495,13.92270193
25.99272,13.92926732
26.02049,13.93661576
26.04826,13.94399714
26.07603,13.95021084
26.1038,13.95404518
26.13157,13.95430771
26.15934,13.95081989
26.18711,13.94489938
26.21488,13.93798411
26.24265,13.93151172
26.27042,13.92647884
26.29819,13.92255407
26.32596,13.91915704
26.35373,13.9157074
26.3815,13.91173799
26.40927,13.9075207
26.43704,13.90362398
26.46481,13.90061707
26.49258,13.89902973
26.52035,13.89875837
26.54812,13.89918937
26.57589,13.89969459
26.60366,13.89965391
26.63143,13.89895093
26.6592,13.89826461
26.68697,13.898344
26.71474,13.89993808
26.74251,13.90349326
26.77028,13.90847429
26.79805,13.91414722
26.82582,13.91977806
26.85359,13.92468069
26.88136,13.92850713
26.90913,13.9310552
26.9369,13.93212332
26.96467,13.93155654
26.99244,13.93003099
27.02021,13.92893798
27.04798,13.92969219
27.07575,13.93368901
27.10352,13.94084715
27.13129,13.9485901
27.15906,13.95410062
27.18683,13.95456156
27.2146,13.9485606
27.24237,13.93959882
27.27014,13.93225092
27.29791,13.93109158
27.32568,13.93991951
27.35345,13.95658197
27.38122,13.97617167
27.40899,13.9937663
27.43676,14.00463748
27.46453,14.00790789
27.4923,14.00624118
27.52007,14.00243265
27.54784,13.99926442
27.57561,13.99826486
27.60338,13.99869348
27.63115,13.9995709
27.65892,13.99991773
27.68669,13.99912579
27.71446,13.99798713
27.74223,13.99762394
27.77,13.99915844
27.79777,14.00350006
27.82554,14.00978567
27.85331,14.0162721
27.88108,14.02120977
27.90885,14.02293826
27.93662,14.02178209
27.96439,14.02001546
27.99216,14.01999465
28.01993,14.02406094
28.0477,14.03275367
28.07547,14.04311778
28.10324,14.05179744
28.13101,14.05543681
28.15878,14.05178462
28.18655,14.04308494
28.21432,14.03272535
28.24209,14.02409344
28.26986,14.02018154
28.29763,14.02039924
28.3254,14.0222492
28.35317,14.02321634
28.38094,14.02087621
28.40871,14.01508048
28.43648,14.00806909
28.46425,14.00219504
28.49202,13.99980375
28.51979,14.00205379
28.54756,14.00763559
28.57533,14.01493188
28.6031,14.02232538
28.63087,14.02853439
28.65864,14.03375091
28.68641,14.03857132
28.71418,14.04359202
28.74195,14.0493271
28.76972,14.0554774
28.79749,14.06128003
28.82526,14.06596668
28.85303,14.06879258
28.8808,14.06968335
28.90857,14.06931611
28.93634,14.06840777
28.96411,14.06767617
28.99188,14.06803798
29.01965,14.07085356
29.04742,14.07754332
29.07519,14.08952767
29.10296,14.10737855
29.13073,14.12764727
29.1585,14.14569536
29.18627,14.15688416
29.21404,14.15708653
29.24181,14.14769785
29.26958,14.13348506
29.29735,14.11926328
29.32512,14.10975267
29.35289,14.10657727
29.38066,14.10765298
29.40843,14.1106771
29.4362,14.11334976
29.46397,14.1142184
29.49174,14.11386104
29.51951,14.11315359
29.54728,14.11297197
29.57505,14.11392403
29.60282,14.11524638
29.63059,14.11573825
29.65836,14.11419869
29.68613,14.10959738
29.7139,14.10292152
29.74167,14.0964764
29.76944,14.09259
29.79721,14.09354063
29.82498,14.09973803
29.85275,14.10920036
29.88052,14.11978951
29.90829,14.12936915
29.93606,14.13660829
29.96383,14.14225031
29.9916,14.14736805
30.01937,14.15303436
30.04714,14.15996196
30.07491,14.16687377
30.10268,14.17180915
30.13045,14.17280684
30.15822,14.1680904
30.18599,14.15828349
30.21376,14.14568692
30.24153,14.13263584
30.2693,14.12144997
30.29707,14.113773
30.32484,14.11032374
30.35261,14.11175427
30.38038,14.11871556
30.40815,14.13105358
30.43592,14.14638387
30.46369,14.16193885
30.49146,14.17495096
30.51923,14.18306401
30.547,14.18637902
30.57477,14.18590543
30.60254,14.18265415
30.63031,14.1776294
30.65808,14.17174001
30.68585,14.1658235
30.71362,14.16071569
30.74139,14.15724256
30.76916,14.1557228
30.79693,14.1557329
30.8247,14.15679041
30.85247,14.15841286
30.88024,14.16007735
30.90801,14.16114034
30.93578,14.16093594
30.96355,14.15879824
30.99132,14.15444111
31.01909,14.15003248
31.04686,14.14871592
31.07463,14.15363749
31.1024,14.16763469
31.13017,14.18866281
31.15794,14.21077851
31.18571,14.22792967
31.21348,14.23413907
31.24125,14.22804104
31.26902,14.21548713
31.29679,14.20295787
31.32456,14.19693311
31.35233,14.20172874
31.3801,14.21470737
31.40787,14.2318378
31.43564,14.24908881
31.46341,14.26281038
31.49118,14.27202022
31.51895,14.27687565
31.54672,14.27753828
31.57449,14.27424831
31.60226,14.26862665
31.63003,14.26347238
31.6578,14.26162235
31.68557,14.26588135
31.71334,14.27665986
31.74111,14.29035785
31.76888,14.30299278
31.79665,14.31058226
31.82442,14.3107422
31.85219,14.3066247
31.87996,14.30257977
31.90773,14.30295741
31.9355,14.31145459
31.96327,14.32681238
31.99104,14.34549876
32.01881,14.36396986
32.04658,14.37880188
32.07435,14.38892255
32.10212,14.39540339
32.12989,14.39939437
32.15766,14.40203965
32.18543,14.40394668
32.2132,14.40476033
32.24097,14.4040252
32.26874,14.4012859
32.29651,14.39640456
32.32428,14.39042949
32.35205,14.38468595
32.37982,14.38049922
32.40759,14.37900881
32.43536,14.37982334
32.46313,14.38179814
32.4909,14.38378326
32.51867,14.38468609
32.54644,14.38467139
32.57421,14.38512858
32.60198,14.38749779
32.62975,14.39320677
32.65752,14.40223567
32.68529,14.41178245
32.71306,14.41872944
32.74083,14.41995897
32.7686,14.41342364
32.79637,14.40138968
32.82414,14.38720994
32.85191,14.37423724
32.87968,14.36553752
32.90745,14.3616045
32.93522,14.36157496
32.96299,14.36457342
32.99076,14.36972663
33.01853,14.37621557
33.0463,14.38327766
33.07407,14.39015293
33.10184,14.39608283
33.12961,14.40051689
33.15738,14.40333358
33.18515,14.40446427
33.21292,14.40384033
33.24069,14.40141102
33.26846,14.39720337
33.29623,14.39126553
33.324,14.38364566
33.35177,14.37450554
33.37954,14.36511718
33.40731,14.35738008
33.43508,14.35320085
33.46285,14.3544128
33.49062,14.36079326
33.51839,14.36983446
33.54616,14.37890935
33.57393,14.38539669
33.6017,14.38786244
33.62947,14.38749782
33.65724,14.38584566
33.68501,14.38444875
33.71278,14.38447495
33.74055,14.38533254
33.76832,14.38591417
33.79609,14.38511237
33.82386,14.38190521
33.85163,14.37618305
33.8794,14.3683884
33.90717,14.35897145
33.93494,14.34840652
33.96271,14.33794028
33.99048,14.32973659
34.01825,14.32601266
34.04602,14.32897985
34.07379,14.33917497
34.10156,14.35315851
34.12933,14.36691363
34.1571,14.37642348
34.18487,14.37875101
34.21264,14.37642883
34.24041,14.37371738
34.26818,14.37487776
34.29595,14.38371139
34.32372,14.3986478
34.35149,14.41463743
34.37926,14.42657213
34.40703,14.42945655
34.4348,14.42245824
34.46257,14.41002743
34.49034,14.39695509
34.51811,14.38802784
34.54588,14.38617438
34.57365,14.3895822
34.60142,14.39569338
34.62919,14.40195003
34.65696,14.40609233
34.68473,14.40749127
34.7125,14.40607275
34.74027,14.40176314
34.76804,14.3945551
34.79581,14.38529202
34.82358,14.37540664
34.85135,14.36634352
34.87912,14.35953292
34.90689,14.35579233
34.93466,14.35510801
34.96243,14.35740698
34.9902,14.36261625
35.01797,14.37065022
35.04574,14.38138873
35.07351,14.3947057
35.10128,14.41047508
35.12905,14.42830914
35.15682,14.44627285
35.18459,14.4618645
35.21236,14.47258151
35.24013,14.47612097
35.2679,14.47300094
35.29567,14.46582905
35.32344,14.45726215
