Points,Data
10.471929,6.603756121
10.499706,6.595228787
10.527483,6.58866091
10.55526,6.586247433
10.583037,6.587315772
10.610814,6.590775911
10.638591,6.595537833
10.666368,6.600634918
10.694145,6.605727413
10.721922,6.610674135
10.749699,6.615333981
10.777476,6.619547648
10.805253,6.622942362
10.83303,6.625006702
10.860807,6.625226896
10.888584,6.623107876
10.916361,6.618849596
10.944138,6.613536675
10.971915,6.608311065
10.999692,6.604313729
11.027469,6.60225481
11.055246,6.601741024
11.083023,6.602204922
11.1108,6.603079057
11.138577,6.603832493
11.166354,6.604134896
11.194131,6.603724465
11.221908,6.602339462
11.249685,6.59976253
11.277462,6.596349005
11.305239,6.592852537
11.333016,6.590034839
11.360793,6.588640096
11.38857,6.588652482
11.416347,6.5890209
11.444124,6.588620012
11.471901,6.586325257
11.499678,6.581567216
11.527455,6.575307762
11.555232,6.568770548
11.583009,6.563179226
11.610786,6.559562454
11.638563,6.557789323
11.66634,6.557301997
11.694117,6.557541978
11.721894,6.557967858
11.749671,6.558281588
11.777448,6.558366306
11.805225,6.558109465
11.833002,6.557399673
11.860779,6.556184433
11.888556,6.554497136
11.916333,6.552377966
11.94411,6.549867179
11.971887,6.547102778
11.999664,6.54451338
12.027441,6.542581364
12.055218,6.541789107
12.082995,6.542515293
12.110772,6.544470571
12.138549,6.547100751
12.166326,6.549850981
12.194103,6.552191987
12.22188,6.55399781
12.249657,6.555463819
12.277434,6.5567943
12.305211,6.558192153
12.332988,6.559775242
12.360765,6.561528625
12.388542,6.563425815
12.416319,6.565440318
12.444096,6.567518664
12.471873,6.569520863
12.49965,6.571289621
12.527427,6.57266764
12.555204,6.573551544
12.582981,6.574214657
12.610758,6.575090981
12.638535,6.576615116
12.666312,6.579207874
12.694089,6.583048297
12.721866,6.588109361
12.749643,6.594357448
12.77742,6.601757335
12.805197,6.61015428
12.832974,6.619193525
12.860751,6.628501257
12.888528,6.63770363
12.916305,6.646121599
12.944082,6.652019599
12.971859,6.653433609
12.999636,6.648399607
13.027413,6.635543484
13.05519,6.617966737
13.082967,6.600823055
13.110744,6.589276844
13.138521,6.588222138
13.166298,6.597258443
13.194075,6.611158221
13.221852,6.624517316
13.249629,6.631964952
13.277406,6.63121313
13.305183,6.625505302
13.33296,6.618661147
13.360737,6.614500328
13.388514,6.615455808
13.416291,6.618776322
13.444068,6.620499343
13.471845,6.616662344
13.499622,6.60394278
13.527399,6.584298742
13.555176,6.562289249
13.582953,6.54249153
13.61073,6.529309151
13.638507,6.523327182
13.666284,6.521407343
13.694061,6.520256722
13.721838,6.516594838
13.749615,6.508597929
13.777392,6.497246397
13.805169,6.483839362
13.832946,6.469675943
13.860723,6.455948856
13.8885,6.443421092
13.916277,6.432747174
13.944054,6.424581626
13.971831,6.419498313
13.999608,6.417346037
14.027385,6.41759027
14.055162,6.419693007
14.082939,6.423107566
14.110716,6.427071768
14.138493,6.430598711
14.16627,6.432690967
14.194047,6.43235563
14.221824,6.42929186
14.249601,6.424629054
14.277378,6.419673626
14.305155,6.415731994
14.332932,6.413738267
14.360709,6.413002115
14.388486,6.412390283
14.416263,6.410769506
14.44404,6.407150683
14.471817,6.401959392
14.499594,6.396423468
14.527371,6.391779928
14.555148,6.389227333
14.582925,6.388878409
14.610702,6.389634788
14.638479,6.390334502
14.666256,6.389818381
14.694033,6.387507955
14.72181,6.384114086
14.749587,6.380521121
14.777364,6.37761341
14.805141,6.376074253
14.832918,6.375639074
14.860695,6.375764204
14.888472,6.37590594
14.916249,6.375580929
14.944026,6.374953795
14.971803,6.374583081
14.99958,6.375032891
15.027357,6.376843878
15.055134,6.379798192
15.082911,6.382773031
15.110688,6.384592572
15.138465,6.384083476
15.166242,6.380804027
15.194019,6.376059145
15.221796,6.371408878
15.249573,6.368413271
15.27735,6.36821183
15.305127,6.369800749
15.332904,6.371495154
15.360681,6.371609886
15.388458,6.368644567
15.416235,6.363274858
15.444012,6.357593719
15.471789,6.35371834
15.499566,6.353724985
15.527343,6.358159797
15.55512,6.365615808
15.582897,6.374558934
15.610674,6.383456006
15.638451,6.391178323
15.666228,6.397636298
15.694005,6.402904905
15.721782,6.407059116
15.749559,6.410325885
15.777336,6.413769944
15.805113,6.418743132
15.83289,6.426597545
15.860667,6.438519207
15.888444,6.453542791
15.916221,6.469202428
15.943998,6.48300166
15.971775,6.492481804
15.999552,6.496832904
16.027329,6.497497219
16.055106,6.496079182
16.082883,6.494182355
16.11066,6.492774879
16.138437,6.491066734
16.166214,6.487966346
16.193991,6.482382141
16.221768,6.473587534
16.249545,6.463033575
16.277322,6.452975545
16.305099,6.445670005
16.332876,6.443201681
16.360653,6.445198704
16.38843,6.449455051
16.416207,6.453720694
16.443984,6.45577031
16.471761,6.454652265
16.499538,6.451277597
16.527315,6.446705217
16.555092,6.44199385
16.582869,6.437948812
16.610646,6.434619649
16.638423,6.431915634
16.6662,6.429746041
16.693977,6.427959861
16.721754,6.426016432
16.749531,6.423220149
16.777308,6.418875006
16.805085,6.412342577
16.832862,6.403896105
16.860639,6.394537216
16.888416,6.385287879
16.916193,6.377161004
16.94397,6.37061057
16.971747,6.365215099
16.999524,6.360476729
17.027301,6.35589764
17.055078,6.351111712
17.082855,6.346176528
17.110632,6.341234709
17.138409,6.336428879
17.166186,6.331891855
17.193963,6.327687713
17.22174,6.32385112
17.249517,6.320416635
17.277294,6.31741193
17.305071,6.314743477
17.332848,6.312214149
17.360625,6.309623485
17.388402,6.306773665
17.416179,6.303665244
17.443956,6.300631723
17.471733,6.298038443
17.49951,6.296250735
17.527287,6.295491953
17.555064,6.295492426
17.582841,6.295875526
17.610618,6.296264625
17.638395,6.296335311
17.666172,6.296160688
17.693949,6.295996682
17.721726,6.296100182
17.749503,6.296704993
17.77728,6.297590714
17.805057,6.298121688
17.832834,6.29764698
17.860611,6.295522163
17.888388,6.291709382
17.916165,6.28726232
17.943942,6.283348784
17.971719,6.281136578
17.999496,6.281290801
18.027273,6.282591154
18.05505,6.283375416
18.082827,6.281981363
18.110604,6.277015897
18.138381,6.269314357
18.166158,6.260812918
18.193935,6.253455552
18.221712,6.249112961
18.249489,6.248036811
18.277266,6.248895669
18.305043,6.250292021
18.33282,6.250833431
18.360597,6.249728701
18.388374,6.247347413
18.416151,6.244191549
18.443928,6.240763093
18.471705,6.237477993
18.499482,6.234403616
18.527259,6.23151906
18.555036,6.228803422
18.582813,6.226223469
18.61059,6.223634724
18.638367,6.220833723
18.666144,6.217616461
18.693921,6.21379838
18.721698,6.209680379
18.749475,6.20607102
18.777252,6.203802757
18.805029,6.203704042
18.832806,6.205983202
18.860583,6.20956321
18.88836,6.213207395
18.916137,6.215679085
18.943914,6.216118703
18.971691,6.215317299
18.999468,6.214517424
19.027245,6.21496164
19.055022,6.217710463
19.082799,6.222031383
19.110576,6.226172126
19.138353,6.228368641
19.16613,6.226917782
19.193907,6.221845606
19.221684,6.215112233
19.249461,6.208779824
19.277238,6.20490571
19.305015,6.204532346
19.332792,6.206442079
19.360569,6.209112103
19.388346,6.211019614
19.416123,6.210986525
19.4439,6.209465251
19.471677,6.207389811
19.499454,6.205694295
19.527231,6.205261984
19.555008,6.2064286
19.582785,6.209196038
19.610562,6.21356144
19.638339,6.219503731
19.666116,6.226409054
19.693893,6.232954352
19.72167,6.237774826
19.749447,6.239507982
19.777224,6.237480147
19.805001,6.232667092
19.832778,6.226286331
19.860555,6.219555377
19.888332,6.213555761
19.916109,6.208673712
19.943886,6.205073823
19.971663,6.20292059
19.99944,6.202380353
20.027217,6.203641205
20.054994,6.206905453
20.082771,6.212375649
20.110548,6.22023191
20.138325,6.229810385
20.166102,6.239366913
20.193879,6.247086728
20.221656,6.251157156
20.249433,6.250714902
20.27721,6.247343159
20.304987,6.243013848
20.332764,6.239698887
20.360541,6.239045393
20.388318,6.2409042
20.416095,6.24450863
20.443872,6.249091437
20.471649,6.25391227
20.499426,6.25858053
20.527203,6.262950259
20.55498,6.266880525
20.582757,6.270226361
20.610534,6.272665676
20.638311,6.273633739
20.666088,6.272548276
20.693865,6.268827836
20.721642,6.262510157
20.749419,6.255351522
20.777196,6.249403941
20.804973,6.246719428
20.83275,6.248878629
20.860527,6.254640575
20.888304,6.26171902
20.916081,6.267826017
20.943858,6.270813817
20.971635,6.270547333
20.999412,6.268398417
21.027189,6.265775313
21.054966,6.264069889
21.082743,6.263823761
21.11052,6.264331576
21.138297,6.264788597
21.166074,6.264390332
21.193851,6.262675494
21.221628,6.260209601
21.249405,6.25774937
21.277182,6.256051514
21.304959,6.255709777
21.332736,6.256260954
21.360513,6.256820261
21.38829,6.256501816
21.416067,6.254484677
21.443844,6.250980639
21.471621,6.247028929
21.499398,6.243692015
21.527175,6.242018714
21.554952,6.242208484
21.582729,6.243126623
21.610506,6.243521577
21.638283,6.242141948
21.66606,6.238254725
21.693837,6.232799914
21.721614,6.227054393
21.749391,6.222295041
21.777168,6.219625967
21.804945,6.218936004
21.832722,6.219592493
21.860499,6.220960774
21.888276,6.222414507
21.916053,6.223474553
21.94383,6.223787943
21.971607,6.22300579
21.999384,6.220785382
22.027161,6.217251787
22.054938,6.213317443
22.082715,6.209970372
22.110492,6.208198566
22.138269,6.208710618
22.166046,6.211241732
22.193823,6.215315273
22.2216,6.220454606
22.249377,6.226155037
22.277154,6.231697518
22.304931,6.236264125
22.332708,6.239036402
22.360485,6.239245128
22.388262,6.237094275
22.416039,6.233680042
22.443816,6.230131625
22.471593,6.227572319
22.49937,6.226569835
22.527147,6.226689189
22.554924,6.22739018
22.582701,6.228132609
22.610478,6.228498021
22.638255,6.22852603
22.666032,6.228363967
22.693809,6.22815916
22.721586,6.22804434
22.749363,6.228030925
22.77714,6.228070231
22.804917,6.228113142
22.832694,6.228112684
22.860471,6.22806942
22.888248,6.228030527
22.916025,6.228045139
22.943802,6.228161869
22.971579,6.228367258
22.999356,6.228527647
23.027133,6.228495621
23.05491,6.228123765
23.082687,6.227377493
23.110464,6.226680833
23.138241,6.226574315
23.166018,6.227598469
23.193795,6.230181786
23.221572,6.233738298
23.249349,6.237142575
23.277126,6.239264186
23.304903,6.239009114
23.33268,6.236196986
23.360457,6.231605541
23.388234,6.226057827
23.416011,6.220376196
23.443788,6.215274296
23.471565,6.211239787
23.499342,6.208732162
23.527119,6.208210914
23.554896,6.209925791
23.582673,6.2132055
23.61045,6.217126002
23.638227,6.220763255
23.666004,6.223255549
23.693781,6.224357423
23.721558,6.22417491
23.749335,6.222818138
23.777112,6.220403141
23.804889,6.217214443
23.832666,6.213725554
23.860443,6.210419998
23.88822,6.207780713
23.915997,6.206165419
23.943774,6.20565215
23.971551,6.206281046
23.999328,6.208092247
24.027105,6.211030217
24.054882,6.214585416
24.082659,6.21811378
24.110436,6.220971222
24.138213,6.222572809
24.16599,6.222973511
24.193767,6.222619547
24.221544,6.221962751
24.249321,6.221447351
24.277098,6.221268621
24.304875,6.221323151
24.332652,6.221489875
24.360429,6.22164786
24.388206,6.221717015
24.415983,6.221715348
24.44376,6.22167529
24.471537,6.221629273
24.499314,6.22160444
24.527091,6.22160081
24.554868,6.221609725
24.582645,6.221622524
24.610422,6.221631071
24.638199,6.221633438
24.665976,6.221631765
24.693753,6.22162826
24.72153,6.22162511
24.749307,6.221623498
24.777084,6.221623329
24.804861,6.221624421
24.832638,6.221626595
24.860415,6.221629342
24.888192,6.221631307
24.915969,6.221631003
24.943746,6.221626941
24.971523,6.221618533
24.9993,6.221610188
25.027077,6.221608041
25.054854,6.221618225
25.082631,6.221645628
25.110408,6.221678858
25.138185,6.221695099
25.165962,6.2216713
25.193739,6.221585401
25.221516,6.221459054
25.249293,6.221373965
25.27707,6.221416204
25.304847,6.221671713
25.332624,6.222130964
25.360401,6.222518627
25.388178,6.222513483
25.415955,6.221794313
25.443732,6.220182508
25.471509,6.218355955
25.499286,6.217310816
25.527063,6.218043779
25.55484,6.221450929
25.582617,6.226978068
25.610394,6.232982069
25.638171,6.237793336
25.665948,6.239764871
25.693725,6.238431426
25.721502,6.235065818
25.749279,6.231079938
25.777056,6.227885372
25.804833,6.226448861
25.83261,6.226402094
25.860387,6.227127356
25.888164,6.22800693
25.915941,6.228501424
25.943718,6.228581087
25.971495,6.228420072
25.999272,6.228193073
26.027049,6.228066304
26.054826,6.228070576
26.082603,6.228127908
26.11038,6.228157246
26.138157,6.228078883
26.165934,6.227897581
26.193711,6.227751167
26.221488,6.227789168
26.249265,6.22816107
26.277042,6.228880098
26.304819,6.229518319
26.332596,6.229558681
26.360373,6.228484134
26.38815,6.2259173
26.415927,6.22246662
26.443704,6.219164842
26.471481,6.217046363
26.499258,6.217100419
26.527035,6.219513701
26.554812,6.223783091
26.582589,6.229383019
26.610366,6.235786707
26.638143,6.242375362
26.66592,6.248374853
26.693697,6.252996086
26.721474,6.255449994
26.749251,6.255295708
26.777028,6.253309287
26.804805,6.25053248
26.832582,6.24800704
26.860359,6.246652474
26.888136,6.246451203
26.915913,6.246952105
26.94369,6.247701707
26.971467,6.248260506
26.999244,6.248466507
27.027021,6.248412845
27.054798,6.24820214
27.082575,6.247936914
27.110352,6.247710376
27.138129,6.247598873
27.165906,6.24767698
27.193683,6.248019268
27.22146,6.248655401
27.249237,6.249445524
27.277014,6.250209794
27.304791,6.250768369
27.332568,6.250969713
27.360345,6.25089834
27.388122,6.250756058
27.415899,6.250745528
27.443676,6.251060938
27.471453,6.251707389
27.49923,6.252504065
27.527007,6.253262308
27.554784,6.25379424
27.582561,6.254006041
27.610338,6.253986556
27.638115,6.253845614
27.665892,6.253693044
27.693669,6.253615884
27.721446,6.253608227
27.749223,6.253640485
27.777,6.253683065
27.804777,6.253708924
27.832554,6.253714142
27.860331,6.253707139
27.888108,6.253696447
27.915885,6.253690357
27.943662,6.253691054
27.971439,6.253694301
27.999216,6.253695557
28.026993,6.253690308
28.05477,6.253678266
28.082547,6.253667962
28.110324,6.253669029
28.138101,6.2536911
28.165878,6.253737215
28.193655,6.253781379
28.221432,6.253789604
28.249209,6.253727898
28.276986,6.253571894
28.304763,6.253392672
28.33254,6.253315915
28.360317,6.253467949
28.388094,6.253965719
28.415871,6.254656897
28.443648,6.255086299
28.471425,6.254782614
28.499202,6.253277439
28.526979,6.250730686
28.554756,6.248709913
28.582533,6.248974039
28.61031,6.253281984
28.638087,6.262694873
28.665864,6.274951969
28.693641,6.286805108
28.721418,6.295005962
28.749195,6.296632956
28.776972,6.292312703
28.804749,6.284847458
28.832526,6.277070968
28.860303,6.271763373
28.88808,6.269940235
28.915857,6.270494115
28.943634,6.272191518
28.971411,6.273800296
28.999188,6.274503702
29.026965,6.27448575
29.054742,6.274078117
29.082519,6.273612479
29.110296,6.273366026
29.138073,6.273335537
29.16585,6.273427838
29.193627,6.273549716
29.221404,6.273614395
29.249181,6.273611791
29.276958,6.273582199
29.304735,6.273566797
29.332512,6.273605529
29.360289,6.273691359
29.388066,6.273756779
29.415843,6.273730292
29.44362,6.273540571
29.471397,6.273195173
29.499174,6.272906187
29.526951,6.27291842
29.554728,6.273476676
29.582505,6.274794178
29.610282,6.276908352
29.638059,6.279795811
29.665836,6.283433108
29.693613,6.287766316
29.72139,6.292341871
29.749167,6.296425086
29.776944,6.299275422
29.804721,6.300167275
29.832498,6.29904003
29.860275,6.29674919
29.888052,6.29421704
29.915829,6.292365414
29.943606,6.291762501
29.971383,6.291988849
29.99916,6.292453933
30.026937,6.292567226
30.054714,6.291843602
30.082491,6.290433036
30.110268,6.28872223
30.138045,6.287098293
30.165822,6.285969364
30.193599,6.286048076
30.221376,6.288276327
30.249153,6.293601627
30.27693,6.302948457
30.304707,6.316028352
30.332484,6.330763834
30.360261,6.344933701
30.388038,6.356317329
30.415815,6.363562833
30.443592,6.367933698
30.471369,6.371183588
30.499146,6.375066171
30.526923,6.381015628
30.5547,6.388380267
30.582477,6.39567132
30.610254,6.401397762
30.638031,6.40414551
30.665808,6.403734655
30.693585,6.400979671
30.721362,6.396723306
30.749139,6.391805434
30.776916,6.386884375
30.804693,6.38233163
30.83247,6.378493387
30.860247,6.375715788
30.888024,6.374190204
30.915801,6.37360533
30.943578,6.373547988
30.971355,6.373605
30.999132,6.373426571
31.026909,6.373111777
31.054686,6.372953475
31.082463,6.373245291
31.11024,6.374243537
31.138017,6.375538549
31.165794,6.376146635
31.193571,6.375065311
31.221348,6.371306011
31.249125,6.364953081
31.276902,6.357907242
31.304679,6.352244874
31.332456,6.350042295
31.360233,6.352553114
31.38801,6.358146479
31.415787,6.36455974
31.443564,6.369530247
31.471341,6.371072895
31.499118,6.369337568
31.526895,6.365464846
31.554672,6.360600752
31.582449,6.355866747
31.610226,6.351894162
31.638003,6.348862466
31.66578,6.346934233
31.693557,6.346268521
31.721334,6.346686913
31.749111,6.34739839
31.776888,6.34754718
31.804665,6.346277513
31.832442,6.343231622
31.860219,6.339937517
31.887996,6.338369491
31.915773,6.34050184
31.94355,6.347957248
31.971327,6.359416018
31.999104,6.372092021
32.026881,6.383188387
32.054658,6.390006832
32.082435,6.39206011
32.110212,6.391041073
32.137989,6.388734974
32.165766,6.386920397
32.193543,6.386560853
32.22132,6.38703234
32.249097,6.387527833
32.276874,6.387240304
32.304651,6.385633294
32.332428,6.383277162
32.360205,6.381025246
32.387982,6.379730881
32.415759,6.380134995
32.443536,6.381953353
32.471313,6.384353373
32.49909,6.38649729
32.526867,6.387576161
32.554644,6.387511774
32.582421,6.386996497
32.610198,6.386759492
32.637975,6.387527449
32.665752,6.389629952
32.693529,6.39256614
32.721306,6.395730925
32.749083,6.398519219
32.77686,6.400405407
32.804637,6.401215122
32.832414,6.400870996
32.860191,6.399295667
32.887968,6.396428765
32.915745,6.392379164
32.943522,6.387352831
32.971299,6.381556885
32.999076,6.375211992
33.026853,6.368929883
33.05463,6.36376336
33.082407,6.360788817
33.110184,6.361078807
33.137961,6.364864094
33.165738,6.370483891
33.193515,6.376019379
33.221292,6.379551738
33.249069,6.379724043
33.276846,6.377862899
33.304623,6.376095129
33.3324,6.376547691
33.360177,6.381099888
33.387954,6.388931478
33.415731,6.397562184
33.443508,6.404487508
33.471285,6.407261269
33.499062,6.405368394
33.526839,6.40062367
33.554616,6.394980837
33.582393,6.390391481
33.61017,6.388132638
33.637947,6.387851328
33.665724,6.388953247
33.693501,6.39084409
33.721278,6.392978902
33.749055,6.395067507
33.776832,6.396901716
33.804609,6.398273379
33.832386,6.39899608
33.860163,6.399143394
33.88794,6.398960168
33.915717,6.398694271
33.943494,6.398590143
33.971271,6.398760968
33.999048,6.399150489
34.026825,6.399691233
34.054602,6.400315884
34.082379,6.401031756
34.110156,6.402040268
34.137933,6.403573985
34.16571,6.405865474
34.193487,6.409048446
34.221264,6.412704524
34.249041,6.416223754
34.276818,6.418995993
34.304595,6.420456822
34.332372,6.420643751
34.360149,6.420018909
34.387926,6.419053326
34.415703,6.418213554
34.44348,6.417765423
34.471257,6.417697452
34.499034,6.417977865
34.526811,6.418574768
34.554588,6.419361408
34.582365,6.419945299
34.610142,6.419887774
34.637919,6.418750165
34.665696,6.416204583
34.693473,6.41259286
34.72125,6.408507229
34.749027,6.404540361
34.776804,6.401266598
34.804581,6.398993878
34.832358,6.397828985
34.860135,6.397873747
34.887912,6.399223768
34.915689,6.40164428
34.943466,6.404411855
34.971243,6.406763652
34.99902,6.4079371
35.026797,6.407586248
35.054574,6.406623334
35.082351,6.406197181
35.110128,6.407456609
35.137905,6.411264223
35.165682,6.416607685
35.193459,6.421719934
35.221236,6.424831841
35.249013,6.42428852
35.27679,6.420275641
35.304567,6.414465975
