Points,Data
11.69444117,1.133468177
11.72221894,1.133946117
11.74999671,1.134275357
11.77777448,1.13458414
11.80555225,1.135000734
11.83333002,1.13564133
11.86110779,1.136453094
11.88888556,1.137258802
11.91666333,1.137878344
11.9444411,1.138134153
11.97221887,1.13801654
11.99999664,1.137785265
12.02777441,1.137724383
12.05555218,1.138117944
12.08332995,1.139129339
12.11110772,1.140472136
12.13888549,1.141755102
12.16666326,1.142587004
12.19444103,1.142620745
12.2222188,1.141924724
12.24999657,1.14079536
12.27777434,1.139531417
12.30555211,1.138427003
12.33332988,1.137623543
12.36110765,1.137079096
12.38888542,1.136740861
12.41666319,1.13655605
12.44444096,1.136477412
12.47221873,1.136472655
12.4999965,1.136511981
12.52777427,1.136565595
12.55555204,1.136606476
12.58332981,1.13662588
12.61110758,1.136622457
12.63888535,1.136594876
12.66666312,1.136541035
12.69444089,1.136443937
12.72221866,1.136273155
12.74999643,1.135997779
12.7777742,1.135587008
12.80555197,1.135024266
12.83332974,1.134321164
12.86110751,1.13349263
12.88888528,1.132553591
12.91666305,1.13155006
12.94444082,1.130674335
12.97221859,1.130161705
12.99999636,1.130247466
13.02777413,1.131136679
13.0555519,1.132659596
13.08332967,1.134393077
13.11110744,1.135909208
13.13888521,1.136786094
13.16666298,1.136918173
13.19444075,1.136666017
13.22221852,1.136427592
13.24999629,1.136600847
13.27777406,1.137458839
13.30555183,1.13885148
13.3333296,1.140539154
13.36110737,1.142282245
13.38888514,1.143848916
13.41666291,1.145073099
13.44444068,1.145821784
13.47221845,1.145962212
13.49999622,1.145370138
13.52777399,1.14415715
13.55555176,1.142695302
13.58332953,1.141370103
13.6111073,1.140566643
13.63888507,1.140523454
13.66666284,1.141118245
13.69444061,1.142174186
13.72221838,1.143514447
13.74999615,1.144966179
13.77777392,1.146380252
13.80555169,1.147616292
13.83332946,1.148533938
13.86110723,1.149003391
13.888885,1.14907218
13.91666277,1.148934929
13.94444054,1.148790716
13.97221831,1.148837789
13.99999608,1.149195261
14.02777385,1.149838601
14.05555162,1.150728091
14.08332939,1.151824018
14.11110716,1.153086588
14.13888493,1.154475676
14.1666627,1.155951066
14.19444047,1.157472544
14.22221824,1.159000406
14.24999601,1.16050059
14.27777378,1.16194253
14.30555155,1.163295718
14.33332932,1.164529279
14.36110709,1.165596848
14.38888486,1.166431089
14.41666263,1.166963173
14.4444404,1.167124297
14.47221817,1.166886255
14.49999594,1.166345969
14.52777371,1.165624392
14.55555148,1.164842474
14.58332925,1.164112125
14.61110702,1.163476419
14.63888479,1.162946772
14.66666256,1.162534427
14.69444033,1.162250375
14.7222181,1.162099492
14.74999587,1.162080445
14.77777364,1.162191627
14.80555141,1.162431423
14.83332918,1.162797321
14.86110695,1.163284789
14.88888472,1.163889016
14.91666249,1.164605193
14.94444026,1.165411642
14.97221803,1.166195545
14.9999958,1.166813445
15.02777357,1.167121863
15.05555134,1.166988165
15.08332911,1.166439747
15.11110688,1.165626039
15.13888465,1.164699547
15.16666242,1.163811799
15.19444019,1.163042698
15.22221796,1.162352932
15.24999573,1.161691911
15.2777735,1.161009046
15.30555127,1.160270995
15.33332904,1.159511363
15.36110681,1.158780002
15.38888458,1.15812676
15.41666235,1.157589478
15.44444012,1.157087555
15.47221789,1.156472958
15.49999566,1.155596877
15.52777343,1.154316072
15.5555512,1.152684339
15.58332897,1.151000646
15.61110674,1.149579304
15.63888451,1.148734419
15.66666228,1.1486103
15.69444005,1.148874741
15.72221782,1.149112559
15.74999559,1.148908572
15.77777336,1.147925324
15.80555113,1.146359569
15.8333289,1.144632606
15.86110667,1.14316651
15.88888444,1.142364661
15.91666221,1.142248686
15.94443998,1.142483483
15.97221775,1.142720271
15.99999552,1.142611528
16.02777329,1.141999255
16.05555106,1.141115273
16.08332883,1.140239386
16.1111066,1.139651394
16.13888437,1.139570385
16.16666214,1.139917829
16.19443991,1.140524148
16.22221768,1.141219737
16.24999545,1.141851401
16.27777322,1.142479875
16.30555099,1.143315808
16.33332876,1.144572941
16.36110653,1.146460383
16.3888843,1.148920113
16.41666207,1.15148605
16.44443984,1.153657702
16.47221761,1.15493459
16.49999538,1.155003739
16.52777315,1.154213549
16.55555092,1.15305817
16.58332869,1.152031752
16.61110646,1.151572244
16.63888423,1.15162053
16.666662,1.151858172
16.69443977,1.151964487
16.72221754,1.151628512
16.74999531,1.150828106
16.77777308,1.14987159
16.80555085,1.149085381
16.83332862,1.148795541
16.86110639,1.149172214
16.88888416,1.149986577
16.91666193,1.150946891
16.9444397,1.151761418
16.97221747,1.152184126
16.99999524,1.152253071
17.02777301,1.152115307
17.05555078,1.151918109
17.08332855,1.151802568
17.11110632,1.151799903
17.13888409,1.151846906
17.16666186,1.151877297
17.19443963,1.15182534
17.2222174,1.151684682
17.24999517,1.151560796
17.27777294,1.151571528
17.30555071,1.151834727
17.33332848,1.152424603
17.36110625,1.153221151
17.38888402,1.154050347
17.41666179,1.154738168
17.44443956,1.155124976
17.47221733,1.155217818
17.4999951,1.155130997
17.52777287,1.154980595
17.55555064,1.154881203
17.58332841,1.15487811
17.61110618,1.154919379
17.63888395,1.154945797
17.66666172,1.154898162
17.69443949,1.15475439
17.72221726,1.154611439
17.74999503,1.154590081
17.7777728,1.15481109
17.80555057,1.155370703
17.83332834,1.156169935
17.86110611,1.157016568
17.88888388,1.157717804
17.91666165,1.15808789
17.94443942,1.15811896
17.97221719,1.157990349
17.99999496,1.157890302
18.02777273,1.158006707
18.0555505,1.15843379
18.08332827,1.159046968
18.11110604,1.159690463
18.13888381,1.160208498
18.16666158,1.160473661
18.19443935,1.160518273
18.22221712,1.160430517
18.24999489,1.160298636
18.27777266,1.160207031
18.30555043,1.160180342
18.3333282,1.160195981
18.36110597,1.160230072
18.38888374,1.160258873
18.41666151,1.160269338
18.44443928,1.160266894
18.47221705,1.160258801
18.49999482,1.160252316
18.52777259,1.16025265
18.55555036,1.160256737
18.58332813,1.160259415
18.6111059,1.160255527
18.63888367,1.16024097
18.66666144,1.160222582
18.69443921,1.160213658
18.72221698,1.160227576
18.74999475,1.160277675
18.77777252,1.160375636
18.80555029,1.160531015
18.83332806,1.160753226
18.86110583,1.161051693
18.8888836,1.161448221
18.91666137,1.16200076
18.94443914,1.162773819
18.97221691,1.163831906
18.99999468,1.16521531
19.02777245,1.166790553
19.05555022,1.168348276
19.08332799,1.169678801
19.11110576,1.17057897
19.13888353,1.170987134
19.1666613,1.170978626
19.19443907,1.170634393
19.22221684,1.170035441
19.24999461,1.169273324
19.27777238,1.168462123
19.30555015,1.167718815
19.33332792,1.16716038
19.36110569,1.166877459
19.38888346,1.166826204
19.41666123,1.166919944
19.444439,1.16707199
19.47221677,1.167199079
19.49999454,1.167264978
19.52777231,1.167267613
19.55555008,1.167205674
19.58332785,1.16707839
19.61110562,1.166919015
19.63888339,1.166814697
19.66666116,1.166857352
19.69443893,1.1671389
19.7222167,1.167668169
19.74999447,1.168148829
19.77777224,1.168214511
19.80555001,1.167498848
19.83332778,1.165691735
19.86110555,1.163003881
19.88888332,1.159927944
19.91666109,1.156959356
19.94443886,1.154586472
19.97221663,1.153071735
19.9999944,1.1524098
20.02777217,1.152579792
20.05554994,1.153560674
20.08332771,1.155241656
20.11110548,1.157273181
20.13888325,1.159266427
20.16666102,1.16083257
20.19443879,1.161647079
20.22221656,1.161802266
20.24999433,1.161556683
20.2777721,1.161169312
20.30554987,1.1608903
20.33332764,1.160803491
20.36110541,1.160844665
20.38888318,1.160944426
20.41666095,1.161033604
20.44443872,1.161070621
20.47221649,1.161067826
20.49999426,1.161043814
20.52777203,1.161017179
20.5555498,1.161003136
20.58332757,1.161001238
20.61110534,1.161006505
20.63888311,1.161013953
20.66666088,1.161018896
20.69443865,1.161020231
20.72221642,1.16101925
20.74999419,1.161017288
20.77777196,1.161015668
20.80554973,1.161015056
20.8333275,1.161015172
20.86110527,1.161015657
20.88888304,1.161016154
20.91666081,1.161016397
20.94443858,1.161016416
20.97221635,1.161016305
20.99999412,1.16101616
21.02777189,1.161016065
21.05554966,1.161016037
21.08332743,1.161016055
21.1111052,1.161016101
21.13888297,1.161016156
21.16666074,1.1610162
21.19443851,1.161016218
21.22221628,1.161016194
21.24999405,1.161016112
21.27777182,1.161015981
21.30554959,1.161015877
21.33332736,1.161015884
21.36110513,1.161016087
21.3888829,1.161016524
21.41666067,1.161016972
21.44443844,1.161017108
21.47221621,1.16101661
21.49999398,1.161015207
21.52777175,1.161013425
21.55554952,1.161012447
21.58332729,1.161013473
21.61110506,1.161017687
21.63888283,1.161024364
21.6666606,1.161029373
21.69443837,1.161028231
21.72221614,1.16101645
21.74999391,1.160992906
21.77777168,1.160970617
21.80554945,1.16096632
21.83332722,1.160996755
21.86110499,1.161074396
21.88888276,1.161165491
21.91666053,1.161207977
21.9444383,1.161139382
21.97221607,1.160900143
21.99999384,1.160551197
22.02777161,1.160314467
22.05554938,1.160423098
22.08332715,1.161110159
22.11110492,1.162486421
22.13888269,1.164291226
22.16666046,1.166193665
22.19443823,1.167862832
22.222216,1.16900956
22.24999377,1.169657435
22.27777154,1.1699719
22.30554931,1.170119102
22.33332708,1.170259626
22.36110485,1.170425459
22.38888262,1.170519634
22.41666039,1.17043955
22.44443816,1.170082978
22.47221593,1.16942433
22.4999937,1.168607995
22.52777147,1.167801198
22.55554924,1.167171167
22.58332701,1.166851566
22.61110478,1.166797466
22.63888255,1.166904768
22.66666032,1.167069335
22.69443809,1.167191626
22.72221586,1.167238602
22.74999363,1.167227278
22.7777714,1.16717589
22.80554917,1.167102742
22.83332694,1.167030746
22.86110471,1.166990386
22.88888248,1.167012852
22.91666025,1.167129329
22.94443802,1.167340655
22.97221579,1.167531587
22.99999356,1.167559135
23.02777133,1.167280311
23.0555491,1.166565805
23.08332687,1.165418911
23.11110464,1.163917402
23.13888241,1.162139874
23.16666018,1.160167573
23.19443795,1.158172701
23.22221572,1.156439174
23.24999349,1.155257758
23.27777126,1.154918947
23.30554903,1.155515407
23.3333268,1.156592567
23.36110457,1.15760202
23.38888234,1.157995359
23.41666011,1.157336968
23.44443788,1.155954315
23.47221565,1.154491115
23.49999342,1.153592101
23.52777119,1.153871771
23.55554896,1.155340862
23.58332673,1.157453225
23.6111045,1.159641876
23.63888227,1.161341385
23.66666004,1.162207775
23.69443781,1.162346321
23.72221558,1.16191669
23.74999335,1.161078552
23.77777112,1.159992947
23.80554889,1.158827543
23.83332666,1.157752003
23.86110443,1.15693599
23.8888822,1.156533355
23.91665997,1.156495563
23.94443774,1.15663412
23.97221551,1.156757737
23.99999328,1.156677327
24.02777105,1.156326286
24.05554882,1.155822641
24.08332659,1.155299708
24.11110436,1.154890798
24.13888213,1.154691364
24.1666599,1.154665298
24.19443767,1.154747926
24.22221544,1.154874579
24.24999321,1.154984201
24.27777098,1.155047191
24.30554875,1.155050135
24.33332652,1.154979751
24.36110429,1.154822838
24.38888206,1.154568453
24.41665983,1.154208208
24.4444376,1.15373385
24.47221537,1.153137256
24.49999314,1.152461772
24.52777091,1.151880584
24.55554868,1.151587035
24.58332645,1.151774469
24.61110422,1.152587657
24.63888199,1.153874101
24.66665976,1.155368875
24.69443753,1.156806841
24.7222153,1.157933868
24.74999307,1.158687269
24.77777084,1.159166755
24.80554861,1.159477184
24.83332638,1.159722809
24.86110415,1.159945205
24.88888192,1.160069508
24.91665969,1.160008181
24.94443746,1.159673688
24.97221523,1.159029029
24.999993,1.158258775
25.02777077,1.157608208
25.05554854,1.157322614
25.08332631,1.157616081
25.11110408,1.158347771
25.13888185,1.15915147
25.16665962,1.159657369
25.19443739,1.15950203
25.22221516,1.158609252
25.24999293,1.157300533
25.2777707,1.15592657
25.30554847,1.154838024
25.33332624,1.154283085
25.36110401,1.15418611
25.38888178,1.154407639
25.41665955,1.154808213
25.44443732,1.155256562
25.47221509,1.155685529
25.49999286,1.156058153
25.52777063,1.156337653
25.5555484,1.156489003
25.58332617,1.156520558
25.61110394,1.156485729
25.63888171,1.156440023
25.66665948,1.156438853
25.69443725,1.156513749
25.72221502,1.15664124
25.74999279,1.156790135
25.77777056,1.156929243
25.80554833,1.157030143
25.8333261,1.157079763
25.86110387,1.157070327
25.88888164,1.15699406
25.91665941,1.156841592
25.94443718,1.156579177
25.97221495,1.156154063
25.99999272,1.155512991
26.02777049,1.154604256
26.05554826,1.153497979
26.08332603,1.15247177
26.1111038,1.15182346
26.13888157,1.151850882
26.16665934,1.152748187
26.19443711,1.154296592
26.22221488,1.156174526
26.24999265,1.158060419
26.27777042,1.159647105
26.30554819,1.160773738
26.33332596,1.161364719
26.36110373,1.16134551
26.3888815,1.160646808
26.41665927,1.159393774
26.44443704,1.157959018
26.47221481,1.156731181
26.49999258,1.156098753
26.52777035,1.156301872
26.55554812,1.157153852
26.58332589,1.158391719
26.61110366,1.159752498
26.63888143,1.160995364
26.6666592,1.162035911
26.69443697,1.162857089
26.72221474,1.163442108
26.74999251,1.163776246
26.77777028,1.163888595
26.80554805,1.163850117
26.83332582,1.163733447
26.86110359,1.163611093
26.88888136,1.163534463
26.91665913,1.163510531
26.9444369,1.163540642
26.97221467,1.163626146
26.99999244,1.163757959
27.02777021,1.163874522
27.05554798,1.163897816
27.08332575,1.163749813
27.11110352,1.163360325
27.13888129,1.162764724
27.16665906,1.16207405
27.19443683,1.161400986
27.2222146,1.160857684
27.24999237,1.160523417
27.27777014,1.160426082
27.30554791,1.160589109
27.33332568,1.161035923
27.36110345,1.161753749
27.38888122,1.162598818
27.41665899,1.163397744
27.44443676,1.163977139
27.47221453,1.164189026
27.4999923,1.16411669
27.52777007,1.163966918
27.55554784,1.16394766
27.58332561,1.164261132
27.61110338,1.164931384
27.63888115,1.165774016
27.66665892,1.166592787
27.69443669,1.167191612
27.72221446,1.16745123
27.74999223,1.167453857
27.77777,1.167314333
27.80554777,1.167147499
27.83332554,1.167053356
27.86110331,1.167037195
27.88888108,1.167067071
27.91665885,1.167110949
27.94443662,1.167138048
27.97221439,1.16714068
27.99999216,1.167131453
28.02776993,1.167123668
28.0555477,1.167130529
28.08332547,1.167154325
28.11110324,1.16717629
28.13888101,1.167175263
28.16665878,1.167130083
28.19443655,1.167033055
28.22221432,1.16693798
28.24999209,1.166916203
28.27776986,1.167039071
28.30554763,1.167372944
28.3333254,1.167924598
28.36110317,1.168661584
28.38888094,1.16955076
28.41665871,1.170557903
28.44443648,1.171595509
28.47221425,1.172499618
28.49999202,1.173100362
28.52776979,1.173227896
28.55554756,1.17282807
28.58332533,1.172227265
28.6111031,1.171829989
28.63888087,1.172040745
28.66665864,1.173193764
28.69443641,1.175048311
28.72221418,1.177082486
28.74999195,1.178772474
28.77776972,1.179610311
28.80554749,1.179505663
28.83332526,1.178817589
28.86110303,1.177927363
28.8888808,1.177215783
28.91665857,1.176920803
28.94443634,1.176938521
28.97221411,1.177114963
28.99999188,1.177296153
29.02776965,1.177354602
29.05554742,1.177315922
29.08332519,1.177260609
29.11110296,1.177269231
29.13888073,1.177419249
29.1666585,1.177738048
29.19443627,1.178212547
29.22221404,1.178828506
29.24999181,1.17957148
29.27776958,1.180408978
29.30554735,1.181276632
29.33332512,1.182106815
29.36110289,1.182831902
29.38888066,1.183375464
29.41665843,1.183624558
29.4444362,1.183456779
29.47221397,1.182749719
29.49999174,1.181411101
29.52776951,1.179669545
29.55554728,1.177947565
29.58332505,1.176670366
29.61110282,1.176254146
29.63888059,1.176753002
29.66665836,1.177743569
29.69443613,1.178769849
29.7222139,1.179375952
29.74999167,1.179259654
29.77776944,1.178578643
29.80554721,1.177576284
29.83332498,1.176495939
29.86110275,1.175555416
29.88888052,1.174784103
29.91665829,1.174127108
29.94443606,1.173529146
29.97221383,1.172935635
29.9999916,1.17230792
30.02776937,1.171623108
30.05554714,1.170858977
30.08332491,1.169993553
30.11110268,1.169052655
30.13888045,1.168166632
30.16665822,1.167479654
30.19443599,1.167135892
30.22221376,1.167220728
30.24999153,1.167511439
30.2777693,1.167684705
30.30554707,1.167417152
30.33332484,1.166415408
30.36110261,1.164811818
30.38888038,1.163054961
30.41665815,1.161600913
30.44443592,1.160901503
30.47221369,1.161120544
30.49999146,1.161955143
30.52776923,1.163059797
30.555547,1.164089001
30.58332477,1.164758634
30.61110254,1.165015838
30.63888031,1.164862217
30.66665808,1.164299373
30.69443585,1.163350178
30.72221362,1.162240217
30.74999139,1.161307392
30.77776916,1.1608908
30.80554693,1.161319554
30.8333247,1.162588959
30.86110247,1.164289678
30.88888024,1.165988063
30.91665801,1.167250711
30.94443578,1.167805069
30.97221355,1.167817154
30.99999132,1.167527036
31.02776909,1.167174788
31.05554686,1.166971168
31.08332463,1.166931715
31.1111024,1.166992199
31.13888017,1.167088153
31.16665794,1.167157221
31.19443571,1.167178286
31.22221348,1.167167774
31.24999125,1.167143483
31.27776902,1.167123153
31.30554679,1.167116974
31.33332456,1.167120025
31.36110233,1.167125585
31.3888801,1.167126933
31.41665787,1.167119553
31.44443564,1.167109415
31.47221341,1.167105607
31.49999118,1.167117216
31.52776895,1.167151591
31.55554672,1.167194276
31.58332449,1.167215933
31.61110226,1.167186937
31.63888003,1.167078643
31.6666578,1.166915339
31.69443557,1.16680004
31.72221334,1.166842163
31.74999111,1.167151119
31.77776888,1.167780779
31.80554665,1.168594854
31.83332442,1.169416386
31.86110219,1.170068421
31.88887996,1.170396483
31.91665773,1.170438419
31.9444355,1.170329702
31.97221327,1.170206569
31.99999104,1.170200876
32.02776881,1.170320803
32.05554658,1.170436671
32.08332435,1.170411569
32.11110212,1.170108805
32.13887989,1.169473668
32.16665766,1.168655324
32.19443543,1.167834098
32.2222132,1.167190319
32.24999097,1.166871701
32.27776874,1.166829413
32.30554651,1.166941356
32.33332428,1.167085304
32.36110205,1.167145131
